gap_id,filled,east,tier,gbm_prob,area_m2,height_m,imperv_frac,dist_road,neigh_completeness,fill_ratio
1300,True,False,2,0.9931,103.5,2.6,0.9373,15.7265,0.0588,0.7433
1301,True,False,2,0.9924,94.5,2.5,0.9524,17.6378,0.0323,0.5351
1302,True,False,2,0.9616,151.8,3.2,0.9523,27.3578,0.2581,0.6648
1303,True,False,1,0.5443,42.2,3.2,0.8421,18.6833,0.102,0.4915
1304,True,False,2,0.9882,154.0,2.3,0.9761,17.5155,0.0345,0.6811
1305,True,False,2,0.9943,98.5,2.5,0.7707,16.5066,0.0571,0.6719
1306,True,False,2,0.9934,186.0,3.7,0.9691,15.4486,0.0,0.6987
1307,True,False,1,0.8532,46.8,3.2,0.8686,19.9086,0.1905,0.6797
1308,True,False,2,0.9918,92.0,3.3,0.9602,18.5786,0.1364,0.6227
1309,True,False,2,0.9809,91.2,3.6,0.8735,20.4802,0.1944,0.6768
1310,True,False,2,0.9935,128.2,3.0,0.9162,17.3385,0.0588,0.5701
1311,False,False,2,0.0268,27.5,12.8,0.9178,56.9496,0.75,0.5553
1312,True,False,2,0.9935,156.0,2.5,0.984,17.8034,0.0606,0.8007
1313,True,False,2,0.9866,122.0,3.7,0.7591,17.9604,0.2,0.5213
1314,True,False,1,0.7737,20.5,3.2,0.8704,45.5845,0.0,0.5801
1315,True,False,2,0.9778,111.8,2.3,0.9871,17.8239,0.0323,0.7821
1316,True,False,2,0.9898,124.2,2.5,1.0,17.3391,0.037,0.7242
1317,False,False,2,0.1972,198.0,2.7,1.0,17.6227,0.4737,0.8281
1318,True,False,2,0.9934,147.8,2.5,0.9924,17.1504,0.0417,0.6714
1319,True,False,3,0.9935,116.5,4.0,0.9531,16.832,0.0286,0.756
1320,True,False,2,0.9928,102.2,2.6,0.9927,16.5219,0.1154,0.7597
1321,False,False,1,0.0505,21.0,3.2,1.0,33.598,0.0968,0.5914
1322,False,False,1,0.4477,44.8,2.7,0.9664,33.125,0.0588,0.6673
1323,True,True,2,0.9935,119.8,2.7,0.9233,17.2713,0.125,0.6399
1324,True,False,1,0.3874,36.0,2.5,0.9897,32.733,0.0312,0.6622
1325,False,False,1,0.2264,70.5,2.5,0.9949,39.8084,0.1333,0.695
1326,False,False,1,0.2242,55.2,2.6,0.993,36.4323,0.0625,0.6944
1327,False,False,3,0.2461,318.0,5.7,0.9194,20.7512,0.3333,0.6265
1328,True,False,1,0.5097,29.5,2.9,0.8571,43.0348,0.0333,0.6118
1329,False,False,1,0.3707,42.0,3.4,0.9355,41.5706,0.0645,0.81
1330,False,False,1,0.3208,50.0,2.4,0.875,38.3591,0.0769,0.4424
1331,True,False,3,0.9935,112.0,4.3,0.9532,17.4865,0.0312,0.5651
1332,False,False,1,0.0289,29.0,3.0,0.9012,7.2297,0.5882,0.3896
1333,False,False,2,0.232,164.2,2.3,0.9933,34.5693,0.2083,0.5248
1334,False,True,1,0.073,24.5,2.5,1.0,14.0997,0.3125,0.5431
1335,False,False,1,0.0813,28.8,2.4,1.0,27.0709,0.4118,0.5433
1336,False,True,2,0.3069,66.8,8.1,1.0,115.9049,0.0833,0.2382
1337,True,False,1,0.8187,77.5,3.3,0.9575,28.7606,0.0,0.5663
1338,True,False,1,0.5761,41.8,3.1,0.9386,37.7719,0.0357,0.8058
1339,True,False,2,0.9775,81.5,3.1,0.9439,15.7846,0.0976,0.6309
1340,False,True,2,0.2226,32.0,8.5,1.0,102.8133,0.0833,0.3646
1341,True,False,1,0.901,57.5,3.3,0.729,13.5691,0.0882,0.5464
1342,False,False,1,0.0939,29.2,2.7,0.9,67.3026,0.1852,0.3476
1343,True,False,2,0.9938,94.2,3.1,0.9922,18.3666,0.1282,0.7492
1344,True,False,1,0.4494,26.2,2.5,1.0,28.9312,0.1163,0.6922
1345,False,True,2,0.2027,24.2,7.8,1.0,117.1799,0.0833,0.4153
1346,False,True,2,0.251,42.8,7.2,1.0,128.2668,0.0833,0.4972
1347,False,True,2,0.0375,21.8,8.2,1.0,154.7587,0.0,0.342
1348,True,False,2,0.9934,119.5,2.5,0.988,16.9841,0.122,0.6631
1349,True,False,1,0.8402,45.8,2.6,0.8667,24.8587,0.0741,0.3728
1350,False,True,1,0.0131,35.2,3.0,1.0,0.0,0.5455,0.5556
1351,False,False,1,0.1945,67.0,2.3,0.9459,31.2562,0.1316,0.6217
1352,False,False,1,0.1014,34.5,2.8,0.9255,82.6007,0.2692,0.2954
1353,True,False,1,0.9206,70.2,2.9,0.8947,16.1417,0.1389,0.6515
1354,True,False,1,0.913,71.2,3.3,0.915,13.8682,0.1111,0.5798
1355,False,False,1,0.0156,43.0,3.1,1.0,7.6116,0.7059,0.4799
1356,True,False,3,0.9141,164.5,4.7,1.0,39.0937,0.2258,0.5
1357,False,True,2,0.1699,27.0,7.2,1.0,131.0692,0.0833,0.3595
1358,False,False,1,0.0365,26.2,3.4,1.0,15.1691,0.7059,0.6524
1359,False,False,2,0.0198,26.0,4.0,1.0,26.6365,0.8889,0.6296
1360,False,True,2,0.3057,31.5,7.3,1.0,116.505,0.0833,0.5452
1361,False,True,1,0.0866,21.8,7.4,0.0847,274.9201,0.5,0.3462
1362,False,False,1,0.0072,23.2,2.5,1.0,101.3545,0.3889,0.6788
1363,False,True,2,0.2412,30.8,7.2,1.0,136.9971,0.0833,0.4615
1364,False,False,2,0.1558,94.8,2.6,0.9183,118.7453,0.45,0.494
1365,False,True,2,0.3189,55.2,7.3,1.0,127.8371,0.0833,0.3385
1366,False,False,2,0.1212,48.5,5.1,0.9837,52.5348,0.3158,0.3654
1367,False,True,2,0.2879,50.0,7.8,1.0,118.5228,0.0833,0.5124
1368,False,False,1,0.0942,32.2,3.5,1.0,11.7185,0.2917,0.678
1369,False,True,2,0.2226,33.8,7.7,1.0,134.6909,0.0833,0.3327
1370,False,False,1,0.0122,35.0,3.0,1.0,2.5107,0.6429,0.5959
1371,False,False,1,0.1767,77.2,3.5,0.9091,27.7831,0.6154,0.7122
1372,False,False,2,0.0434,84.8,2.5,0.8744,97.2525,0.6429,0.4278
1373,False,False,2,0.0785,327.5,3.4,1.0,27.6523,0.6667,0.8161
1374,False,False,1,0.0835,33.0,2.5,0.8571,21.959,0.6429,0.3955
1375,False,False,1,0.0056,27.5,2.9,1.0,4.8646,0.6667,0.78
1376,True,False,3,0.9097,1400.2,5.6,0.9979,15.1775,0.4444,0.5997
1377,False,True,1,0.1094,52.2,2.4,0.6312,27.8592,0.6923,0.5242
1378,False,True,0,0.2298,53.8,3.0,0.4286,8.2075,0.7143,0.5375
1379,False,True,1,0.0559,27.5,2.5,0.9875,12.3075,0.6,0.6246
1380,False,False,1,0.1864,47.0,2.7,1.0,18.9294,0.75,0.6649
1381,False,False,1,0.0072,41.0,3.9,1.0,0.0,0.8125,0.6848
1382,False,True,2,0.0724,41.2,4.6,1.0,12.4894,0.6364,0.8058
1383,False,False,2,0.0177,37.2,10.5,0.9245,0.0,0.4783,0.3675
1384,False,False,1,0.0318,36.5,3.7,0.51,32.1629,0.8235,0.3258
1385,True,False,2,0.8162,127.8,3.4,0.9886,9.8982,0.4286,0.7485
1386,False,True,2,0.029,33.2,4.0,1.0,3.0647,0.3333,0.6108
1387,False,False,1,0.0071,21.8,8.0,0.0159,0.0,0.4615,0.6446
1388,False,False,1,0.0171,23.5,5.1,0.0,47.9253,0.3571,0.4887
1389,False,False,1,0.1092,28.0,3.5,0.9701,17.4613,0.3793,0.4625
1390,True,False,2,0.9749,139.2,3.6,0.9973,52.8172,0.2333,0.8065
1391,False,False,1,0.1124,26.5,4.2,0.4853,16.5352,0.3548,0.7
1392,True,False,1,0.3671,39.2,2.8,0.9636,36.7877,0.303,0.5521
1393,True,False,2,0.9801,90.0,3.9,0.7952,23.4819,0.2143,0.7479
1394,True,False,2,0.9015,104.5,2.5,0.8935,37.6309,0.2258,0.4464
1395,False,False,1,0.0574,39.8,2.5,0.9909,22.9241,0.7778,0.7524
1396,True,False,3,0.8708,85.8,4.0,0.9458,41.015,0.2821,0.6538
1397,True,False,1,0.9043,57.0,3.1,0.7078,19.704,0.2432,0.5691
1398,True,False,2,0.9366,122.8,3.3,0.7229,9.6585,0.3056,0.46
1399,False,False,2,0.0892,113.2,2.9,1.0,141.3136,0.8421,0.5126
1400,False,False,1,0.0101,25.2,3.0,1.0,90.2849,0.5,0.7169
1401,False,True,1,0.3603,46.0,2.5,1.0,373.4188,0.9231,0.4715
1402,False,True,3,0.3458,1428.0,6.2,1.0,0.0,0.0,0.7368
1403,False,True,1,0.0376,40.5,3.4,0.916,131.9612,0.5455,0.3677
1404,False,False,2,0.1028,193.8,2.8,1.0,14.8153,0.7647,0.6852
1405,True,False,2,0.7959,63.5,4.3,0.8547,39.0137,0.2353,0.4403
1406,False,False,1,0.0161,25.2,12.3,0.0735,77.2543,0.8125,0.6455
1407,False,False,1,0.0062,23.8,2.2,0.9846,93.3134,0.7778,0.5551
1408,False,False,1,0.0202,34.5,2.7,0.8556,158.0038,0.7895,0.6779
1409,False,False,1,0.048,22.0,3.3,1.0,22.3374,0.2143,0.6483
1410,True,False,2,0.9731,115.0,2.9,0.9937,24.0434,0.2083,0.6658
1411,False,False,2,0.516,86.8,2.5,1.0,39.8578,0.2093,0.7092
1412,True,False,2,0.9611,202.2,3.6,0.8173,51.4549,0.275,0.434
1413,False,True,1,0.0334,65.0,2.1,0.9247,120.1879,0.5455,0.5284
1414,False,True,1,0.2234,28.0,3.4,1.0,253.8149,0.7857,0.7321
1415,False,True,1,0.211,32.2,2.2,1.0,241.1593,0.9,0.4914
1416,False,False,1,0.0507,22.2,2.3,1.0,22.9063,0.2143,0.5865
1417,False,False,1,0.2404,27.5,2.3,0.9583,31.6384,0.2,0.7468
1418,False,True,2,0.1852,190.0,2.5,0.8899,90.8591,0.5,0.458
1419,True,False,1,0.5861,39.8,2.5,0.9279,48.3641,0.2368,0.5804
1420,False,False,1,0.0296,40.0,2.4,0.9741,132.3809,0.5,0.7277
1421,True,False,2,0.963,109.0,2.9,0.9897,41.3549,0.4118,0.7567
1422,True,False,2,0.9113,130.5,3.0,0.8122,51.3459,0.5,0.3851
1423,False,True,1,0.0151,64.2,2.3,0.9831,98.7365,0.5455,0.7218
1424,False,False,1,0.027,28.5,7.1,0.0,139.3538,0.5,0.4827
1425,False,False,2,0.131,157.2,2.9,0.9076,11.15,0.7333,0.501
1426,True,False,2,0.9575,196.5,3.5,0.9627,35.4065,0.25,0.7298
1427,False,True,2,0.0915,22.2,4.1,0.9077,220.242,0.7692,0.4869
